Date,Adj Close,Volume,DJI Adj Close,DJI Volume,NDAQ Adj Close,NDAQ Volume,SPX Adj Close,SPX Volume,RUT Adj Close,RUT Volume
2020-10-21,114.79503631591797,89946000,28210.8203125,299420000,42.32617950439453,3317700,3435.56005859375,4103960000,1603.780029296875,4103960000
2020-10-22,113.69491577148438,101988000,28363.66015625,330320000,41.597137451171875,1806900,3453.489990234375,4172060000,1630.25,4172060000
2020-10-23,112.99752044677734,82572600,28335.5703125,347300000,41.2869758605957,1736100,3465.389892578125,3651600000,1640.5,3651600000
2020-10-26,113.00735473632812,111850700,27685.380859375,404150000,40.7305908203125,1881300,3400.969970703125,4002210000,1605.2099609375,4002210000
2020-10-27,114.52982330322266,92276800,27463.189453125,366400000,40.00155258178711,1598700,3390.679931640625,3962400000,1590.7099609375,3962400000
2020-10-28,109.22569274902344,143937800,26519.94921875,496150000,38.92396926879883,1816200,3271.030029296875,5139970000,1543.280029296875,5139970000
2020-10-29,113.27254486083984,146129200,26659.109375,419770000,39.01350402832031,1812300,3310.110107421875,4911860000,1561.5799560546875,4911860000
2020-10-30,106.92725372314453,190272600,26501.599609375,504820000,38.68735122680664,2461200,3269.9599609375,4843930000,1538.47998046875,4843930000
2020-11-02,106.83885192871094,122866900,26925.05078125,379990000,39.38761901855469,1591200,3310.239990234375,4314690000,1568.5899658203125,4314690000
2020-11-03,108.47920227050781,107624400,27480.029296875,350980000,39.9407958984375,1291500,3369.159912109375,4241380000,1614.300048828125,4241380000
2020-11-04,112.90911102294922,138235500,27847.66015625,447860000,41.34452438354492,2060100,3443.43994140625,4790400000,1615.0799560546875,4790400000
2020-11-05,116.91668701171875,126387100,28390.1796875,390140000,42.59477615356445,2536200,3510.449951171875,4858150000,1660.050048828125,4858150000
2020-11-06,116.78385925292969,114457900,28323.400390625,326710000,42.59157943725586,1799400,3509.43994140625,4842460000,1648.260009765625,4842460000
2020-11-09,114.45191192626953,154515300,29157.970703125,673310000,41.46603012084961,3042300,3550.5,8570510000,1705.0400390625,8570510000
2020-11-10,114.1075439453125,138023400,29420.919921875,526980000,40.65065383911133,3720000,3545.530029296875,6037470000,1737.010009765625,6037470000
2020-11-11,117.57099914550781,112295000,29397.630859375,376700000,41.50120544433594,1977000,3572.659912109375,4635560000,1736.93994140625,4635560000
2020-11-12,117.2955093383789,103162300,29080.169921875,369320000,40.561119079589844,1894500,3537.010009765625,4909660000,1708.469970703125,4909660000
2020-11-13,117.34469604492188,81581900,29479.810546875,348810000,40.23176956176758,2319900,3585.14990234375,4719580000,1744.0400390625,4719580000
2020-11-16,118.36798858642578,91183000,29950.439453125,418290000,40.1390495300293,3278400,3626.909912109375,5295510000,1785.3399658203125,5295510000
2020-11-17,117.47261810302734,74271000,29783.349609375,372380000,39.755332946777344,2975400,3609.530029296875,4812180000,1791.9100341796875,4812180000
2020-11-18,116.13445281982422,76322100,29438.419921875,382850000,39.24373245239258,3003900,3567.7900390625,5284810000,1769.3199462890625,5284810000
2020-11-19,116.73466491699219,74113000,29483.23046875,331330000,39.89283752441406,3334800,3581.8701171875,4363370000,1784.1300048828125,4363370000
2020-11-20,115.45553588867188,73604300,29263.48046875,305350000,40.39484786987305,2837700,3557.5400390625,4236370000,1785.3399658203125,4236370000
2020-11-23,112.02157592773438,127959300,29591.26953125,387200000,40.29253005981445,2125500,3577.590087890625,5057550000,1818.300048828125,5057550000
2020-11-24,113.32038116455078,113874200,30046.240234375,432760000,40.69542694091797,2742300,3635.409912109375,6280290000,1853.530029296875,6280290000
2020-11-25,114.16657257080078,76499200,29872.470703125,323030000,40.71460723876953,2235600,3629.64990234375,4910440000,1845.02001953125,4910440000
2020-11-27,114.71756744384766,46691300,29910.369140625,177040000,40.6474609375,1552800,3638.35009765625,2778390000,1855.27001953125,2778390000
2020-11-30,117.13807678222656,169410200,29638.640625,551350000,40.9256477355957,3112800,3621.6298828125,6308410000,1819.8199462890625,6308410000
2020-12-01,120.7491455078125,127728200,29823.919921875,429510000,41.53958511352539,2190600,3662.449951171875,5418480000,1836.050048828125,5418480000
2020-12-02,121.10336303710938,89004200,29883.7890625,385280000,41.363704681396484,1707900,3669.010009765625,5041250000,1838.030029296875,5041250000
2020-12-03,120.96561431884766,78967600,29969.51953125,405680000,40.089447021484375,5597100,3666.719970703125,5065340000,1848.699951171875,5065340000
2020-12-04,120.28668212890625,78260400,30218.259765625,356590000,40.21784591674805,2550300,3699.1201171875,5099620000,1892.449951171875,5099620000
2020-12-07,121.76258850097656,86712000,30069.7890625,365810000,41.26420593261719,5088300,3691.9599609375,4804500000,1891.25,4804500000
2020-12-08,122.3824691772461,82225500,30173.880859375,311190000,41.2930908203125,1864200,3702.25,4584390000,1917.780029296875,4584390000
2020-12-09,119.82422637939453,115089200,30068.810546875,380520000,40.4746208190918,2914500,3672.820068359375,5232800000,1902.1500244140625,5232800000
2020-12-10,121.26078033447266,81312200,29999.259765625,325550000,40.11833953857422,2107200,3668.10009765625,4658480000,1922.699951171875,4658480000
2020-12-11,120.4441146850586,86939800,30046.369140625,393870000,40.33659744262695,1651800,3663.4599609375,4375470000,1911.699951171875,4375470000
2020-12-14,119.82422637939453,79184500,29861.55078125,371980000,39.813419342041016,1921800,3647.489990234375,4623850000,1913.8599853515625,4623850000
2020-12-15,125.82625579833984,157243700,30199.310546875,417770000,40.85657501220703,2555100,3694.6201171875,4387080000,1959.760009765625,4387080000
2020-12-16,125.75736999511719,98208600,30154.5390625,344590000,40.795589447021484,3331200,3701.169921875,4067040000,1952.719970703125,4067040000
2020-12-17,126.63307189941406,94359800,30303.369140625,345530000,41.24494934082031,3153900,3722.47998046875,4192810000,1978.050048828125,4192810000
2020-12-18,124.62586212158203,192541500,30179.05078125,782070000,41.27705383300781,5128200,3709.409912109375,7097100000,1969.989990234375,7097100000
2020-12-21,126.1706314086914,121251600,30216.44921875,437480000,41.10051727294922,3337200,3694.919921875,4748580000,1970.3299560546875,4748580000
2020-12-22,129.76199340820312,168904800,30015.509765625,388810000,41.69431686401367,3123300,3687.260009765625,4053310000,1989.8800048828125,4053310000
2020-12-23,128.85679626464844,88223700,30129.830078125,274050000,41.068416595458984,1479300,3690.010009765625,3779160000,2007.0999755859375,3779160000
2020-12-24,129.85057067871094,54930100,30199.869140625,145570000,41.28347396850586,575400,3703.06005859375,1883780000,2003.949951171875,1883780000
2020-12-28,134.49478149414062,124486200,30403.970703125,302490000,41.3572998046875,1376100,3735.360107421875,3535460000,1996.25,3535460000
2020-12-29,132.70401000976562,121047300,30335.669921875,357610000,41.450374603271484,910800,3727.0400390625,3393290000,1959.3599853515625,3393290000
2020-12-30,131.5724639892578,96452100,30409.560546875,291890000,41.77134323120117,1199100,3732.0400390625,3154850000,1979.989990234375,3154850000
2020-12-31,130.5590057373047,99116600,30606.48046875,284470000,42.60586929321289,1533900,3756.070068359375,3179040000,1974.8599853515625,3179040000
2021-01-04,127.33169555664062,143301900,30223.890625,475080000,42.37156295776367,4331400,3700.64990234375,5015000000,1945.9100341796875,5015000000
2021-01-05,128.90599060058594,97664900,30391.599609375,350910000,42.358726501464844,3305400,3726.860107421875,4591020000,1979.1099853515625,4591020000
2021-01-06,124.56681060791016,155088000,30829.400390625,500430000,43.45966339111328,3068400,3748.139892578125,6064110000,2057.919921875,6064110000
2021-01-07,128.81744384765625,109578200,31041.130859375,427810000,43.90902328491211,2645100,3803.7900390625,5099160000,2096.889892578125,5099160000
2021-01-08,129.9292755126953,105158200,31097.970703125,381150000,44.55417251586914,2361300,3824.679931640625,4773040000,2091.659912109375,4773040000
2021-01-11,126.9085922241211,100384500,31008.689453125,356540000,45.22501754760742,3387600,3799.610107421875,4465430000,2091.010009765625,4465430000
2021-01-12,126.73149871826172,91951100,31068.689453125,362620000,45.55240249633789,2839500,3801.18994140625,4994950000,2127.9599609375,4994950000
2021-01-13,128.78793334960938,88636800,31060.470703125,413250000,45.735355377197266,4243500,3809.840087890625,4602510000,2111.969970703125,4602510000
2021-01-14,126.8397216796875,90221800,30991.51953125,427810000,45.61980438232422,2877300,3795.5400390625,5198480000,2155.35009765625,5198480000
2021-01-15,125.09814453125,111598500,30814.259765625,433000000,44.948978424072266,8262600,3768.25,5369820000,2123.199951171875,5369820000
2021-01-19,125.77705383300781,90757300,30930.51953125,386400000,45.661537170410156,2688600,3798.909912109375,5014440000,2151.139892578125,5014440000
2021-01-20,129.90960693359375,104319500,31188.380859375,384980000,46.114105224609375,3801000,3851.85009765625,4566190000,2160.6201171875,4566190000
2021-01-21,134.67189025878906,120150900,31176.009765625,418780000,45.385494232177734,2078100,3853.070068359375,4501760000,2141.419921875,4501760000
2021-01-22,136.8365478515625,114459400,30996.98046875,436040000,45.07093811035156,3381000,3841.469970703125,5110890000,2168.760009765625,5110890000
2021-01-25,140.62472534179688,157611700,30960.0,472890000,45.674373626708984,2508300,3855.360107421875,7000840000,2163.27001953125,7000840000
2021-01-26,140.86087036132812,98390600,30937.0390625,373150000,45.29883575439453,2914500,3849.6201171875,6137500000,2149.860107421875,6137500000
2021-01-27,139.7785186767578,140843800,30303.169921875,566470000,45.32129669189453,4776300,3750.77001953125,9976520000,2108.699951171875,9976520000
2021-01-28,134.88836669921875,142621100,30603.359375,465140000,44.62479019165039,2938200,3787.3798828125,6992770000,2106.610107421875,6992770000
2021-01-29,129.8407440185547,177523800,29982.619140625,536320000,43.41794204711914,3366900,3714.239990234375,6643370000,2073.639892578125,6643370000
2021-02-01,131.98574829101562,106239800,30211.91015625,347060000,44.48998260498047,2619900,3773.860107421875,5436230000,2126.159912109375,5436230000
2021-02-02,132.82205200195312,83305400,30687.48046875,333160000,45.77387237548828,2709300,3826.31005859375,5514090000,2151.43994140625,5514090000
2021-02-03,131.7889404296875,89880900,30723.599609375,305590000,45.629432678222656,2638200,3830.169921875,4864870000,2159.699951171875,4864870000
2021-02-04,135.1835174560547,84183100,31055.859375,338330000,46.082000732421875,2472300,3871.739990234375,4879240000,2202.419921875,4879240000
2021-02-05,134.7647247314453,75693800,31148.240234375,293550000,45.767452239990234,2040300,3886.830078125,4879470000,2233.330078125,4879470000
2021-02-08,134.91253662109375,71297200,31385.759765625,322250000,45.722511291503906,1480200,3915.590087890625,4648360000,2289.760009765625,4648360000
2021-02-09,134.02565002441406,76774200,31375.830078125,308210000,45.94077682495117,1261800,3911.22998046875,4568320000,2299.0,4568320000
2021-02-10,133.41470336914062,73046600,31437.80078125,326450000,45.72894287109375,1575300,3909.8798828125,4837070000,2282.43994140625,4837070000
2021-02-11,133.15850830078125,64280000,31430.69921875,280320000,45.69684982299805,1398000,3916.3798828125,4590960000,2285.320068359375,4590960000
2021-02-12,133.39498901367188,60145100,31458.400390625,263090000,45.57487487792969,1454700,3934.830078125,4135060000,2289.360107421875,4135060000
2021-02-16,131.246826171875,80576300,31522.75,329210000,46.21681213378906,2549700,3932.590087890625,5058990000,2272.889892578125,5058990000
2021-02-17,128.93109130859375,97918500,31613.01953125,343510000,46.441497802734375,2334900,3931.330078125,4730650000,2256.110107421875,4730650000
2021-02-18,127.81761932373047,96856700,31493.33984375,325990000,46.50248336791992,2128800,3913.969970703125,4793650000,2218.389892578125,4793650000
2021-02-19,127.97525787353516,87668800,31494.3203125,353070000,46.3580436706543,2007600,3906.7099609375,4845320000,2266.68994140625,4845320000
2021-02-22,124.1617202758789,103916400,31521.689453125,387210000,45.45610809326172,2730300,3876.5,5917100000,2251.070068359375,5917100000
2021-02-23,124.02375793457031,158273000,31537.349609375,460410000,45.045265197753906,2970300,3881.3701171875,6296610000,2231.31005859375,6296610000
2021-02-24,123.52119445800781,111039900,31961.859375,410150000,45.57487487792969,1826700,3925.429931640625,6012790000,2284.3798828125,6012790000
2021-02-25,119.22480773925781,148199500,31402.009765625,454110000,45.038848876953125,1938300,3829.340087890625,6547470000,2200.169921875,6547470000
2021-02-26,119.4908676147461,164560400,30932.369140625,532250000,44.38727569580078,2818200,3811.14990234375,6526070000,2201.050048828125,6526070000
2021-03-01,125.92559814453125,116307900,31535.509765625,385670000,45.53635787963867,2086500,3901.820068359375,5114820000,2275.320068359375,5114820000
2021-03-02,123.29456329345703,102260900,31391.51953125,337270000,45.14155578613281,1857900,3870.2900390625,5536010000,2231.510009765625,5536010000
2021-03-03,120.2791976928711,112966300,31270.08984375,409660000,43.880130767822266,1862700,3819.719970703125,6173660000,2207.7900390625,6173660000
2021-03-04,118.37737274169922,178155000,30924.140625,537850000,44.294189453125,3552300,3768.469970703125,7195400000,2146.919921875,7195400000
2021-03-05,119.6485366821289,153766600,31496.30078125,501810000,46.44470977783203,3595800,3841.93994140625,6851070000,2192.2099609375,6851070000
2021-03-08,114.66236114501953,154376600,31802.439453125,496980000,46.537784576416016,5225100,3821.35009765625,5871710000,2202.97998046875,5871710000
2021-03-09,119.32334899902344,129525800,31832.740234375,458690000,47.07059860229492,3341700,3875.43994140625,5513560000,2245.06005859375,5513560000
2021-03-10,118.22953796386719,111943300,32297.01953125,409110000,46.39656066894531,2215800,3898.81005859375,5847380000,2285.679931640625,5847380000
2021-03-11,120.1806411743164,103026500,32485.58984375,400020000,46.40944290161133,2143500,3939.340087890625,5312880000,2338.5400390625,5312880000
2021-03-12,119.26422119140625,88105100,32778.640625,346400000,46.51249694824219,1391400,3943.340087890625,4476280000,2352.7900390625,4476280000
2021-03-15,122.18102264404297,92403800,32953.4609375,360080000,47.01814651489258,1592700,3968.93994140625,4900100000,2360.169921875,4900100000
2021-03-16,123.73797607421875,115227900,32825.94921875,386370000,46.850677490234375,2699400,3962.7099609375,4613080000,2319.52001953125,4613080000
2021-03-17,122.93981170654297,111932600,33015.37109375,391200000,46.38368225097656,5062800,3974.1201171875,4561660000,2336.389892578125,4561660000
2021-03-18,118.77151489257812,121229700,32862.30078125,418480000,46.67997360229492,5465700,3915.4599609375,5118590000,2267.590087890625,5118590000
2021-03-19,118.2394027709961,185549500,32627.970703125,811890000,46.93762969970703,6569100,3913.10009765625,7757420000,2287.550048828125,7757420000
2021-03-22,121.58979034423828,111912300,32731.19921875,383500000,47.382080078125,3654600,3940.590087890625,4316260000,2266.840087890625,4316260000
2021-03-23,120.752197265625,95467100,32423.150390625,385840000,47.527008056640625,3894900,3910.52001953125,4669010000,2185.68994140625,4669010000
2021-03-24,118.33794403076172,88530500,32420.060546875,399390000,47.449710845947266,1930200,3889.139892578125,4783020000,2134.27001953125,4783020000
2021-03-25,118.83064270019531,98844700,32619.48046875,411990000,47.2049446105957,2036100,3909.52001953125,4948340000,2183.1201171875,4948340000
2021-03-26,119.44158172607422,94071200,33072.87890625,382170000,48.54151153564453,1861200,3974.5400390625,5483160000,2221.47998046875,5483160000
2021-03-29,119.61897277832031,80819200,33171.37109375,351610000,48.58015441894531,1556100,3971.090087890625,4628180000,2158.679931640625,4628180000
2021-03-30,118.15071105957031,85671900,33066.9609375,307510000,47.48836135864258,2118600,3958.550048828125,4121510000,2195.800048828125,4121510000
2021-03-31,120.36787414550781,118323800,32981.55078125,414140000,47.4915771484375,2665800,3972.889892578125,4578050000,2220.52001953125,4578050000
2021-04-01,121.20548248291016,75089100,33153.2109375,311880000,48.58338165283203,1964400,4019.8701171875,4162130000,2253.89990234375,4162130000
2021-04-05,124.06317138671875,88651200,33527.19140625,344270000,48.9859619140625,2197500,4077.909912109375,4005030000,2264.889892578125,4005030000
2021-04-06,124.36864471435547,80171300,33430.23828125,297940000,49.16631317138672,1449000,4073.93994140625,4081270000,2259.14990234375,4081270000
2021-04-07,126.03400421142578,83466700,33446.26171875,273440000,48.56083297729492,2040900,4079.949951171875,4120810000,2223.050048828125,4120810000
2021-04-08,128.45811462402344,88844600,33503.5703125,304040000,49.44328308105469,2213100,4097.169921875,3907100000,2242.60009765625,3907100000
2021-04-09,131.05958557128906,106686700,33800.6015625,316410000,50.27421188354492,1765800,4128.7998046875,3640390000,2243.469970703125,3640390000
2021-04-12,129.3252716064453,91420000,33745.3984375,327370000,50.27098846435547,1774200,4127.990234375,3588900000,2233.780029296875,3588900000
2021-04-13,132.46875,91266500,33677.26953125,324480000,50.86358642578125,1590300,4141.58984375,3734720000,2228.919921875,3734720000
2021-04-14,130.10372924804688,87222800,33730.890625,315330000,50.70578384399414,1657200,4124.66015625,3985350000,2247.719970703125,3985350000
2021-04-15,132.53770446777344,89347100,34035.98828125,319680000,51.54636764526367,1976100,4170.419921875,4033420000,2257.070068359375,4033420000
2021-04-16,132.20266723632812,84922400,34200.671875,343760000,51.58501052856445,3037800,4185.47021484375,4163820000,2262.669921875,4163820000
2021-04-19,132.8727569580078,94264200,34077.62890625,312540000,51.08903503417969,2464200,4163.259765625,3810290000,2232.0,3810290000
2021-04-20,131.16798400878906,94812300,33821.30078125,350960000,51.42720031738281,3034800,4134.93994140625,4342650000,2188.2099609375,4342650000
2021-04-21,131.5522918701172,68847100,34137.30859375,290300000,51.311256408691406,3333300,4173.419921875,3887250000,2239.6298828125,3887250000
2021-04-22,130.0150604248047,84566500,33815.8984375,344470000,51.440086364746094,1927500,4134.97998046875,4245140000,2232.610107421875,4245140000
2021-04-23,132.36033630371094,78657500,34043.48828125,346380000,52.32575988769531,2037900,4180.169921875,3569880000,2271.860107421875,3569880000
2021-04-26,132.75448608398438,66905100,33981.5703125,279300000,51.53992462158203,1659300,4187.6201171875,3748320000,2298.010009765625,3748320000
2021-04-27,132.42930603027344,66015800,33984.9296875,289030000,51.78791427612305,1989600,4186.72021484375,3710700000,2301.27001953125,3710700000
2021-04-28,131.63113403320312,107760100,33820.37890625,335820000,51.41754150390625,1906500,4183.18017578125,3787360000,2304.159912109375,3787360000
2021-04-29,131.5325927734375,151101000,34060.359375,408450000,52.13896179199219,1726800,4211.47021484375,4298680000,2295.4599609375,4298680000
2021-04-30,129.54205322265625,109839500,33874.8515625,374890000,52.0262451171875,1542900,4181.169921875,4300880000,2266.449951171875,4300880000
2021-05-03,130.60630798339844,75135100,34113.23046875,289770000,52.33220291137695,1902900,4192.66015625,4070220000,2277.449951171875,4070220000
2021-05-04,125.9847183227539,137564700,34133.03125,407860000,52.67036819458008,2964000,4164.66015625,4452460000,2248.2900390625,4452460000
2021-05-05,126.23109436035156,84000900,34230.33984375,253180000,52.67359161376953,2333700,4167.58984375,4230920000,2241.3701171875,4230920000
2021-05-06,127.84716033935547,78128300,34548.53125,315430000,52.683258056640625,1845300,4201.6201171875,4511000000,2241.419921875,4511000000
2021-05-07,128.52822875976562,78973300,34777.76171875,303400000,52.998878479003906,1478400,4232.60009765625,4016080000,2271.6298828125,4016080000
2021-05-10,125.21163940429688,88071200,34742.8203125,361620000,52.66714859008789,1867800,4188.43017578125,4560700000,2212.699951171875,4560700000
2021-05-11,124.28376770019531,126142800,34269.16015625,413180000,51.44330596923828,2451600,4152.10009765625,4870710000,2206.989990234375,4870710000
2021-05-12,121.18433380126953,112172300,33587.66015625,381350000,51.002079010009766,3357600,4063.0400390625,4733070000,2135.139892578125,4733070000
2021-05-13,123.35591888427734,105861300,34021.44921875,350820000,51.82011795043945,1378800,4112.5,4779540000,2170.949951171875,4779540000
2021-05-14,125.80387115478516,81918000,34382.12890625,303230000,52.93446350097656,2094300,4173.85009765625,4008880000,2224.6298828125,4008880000
2021-05-17,124.63910675048828,74244600,34327.7890625,291910000,52.73801040649414,1488000,4163.2900390625,4125050000,2227.1201171875,4125050000
2021-05-18,123.23745727539062,63342900,34060.66015625,289590000,52.155067443847656,1572600,4127.830078125,4398150000,2210.8798828125,4398150000
2021-05-19,123.07953643798828,92612000,33896.0390625,348480000,51.833003997802734,1946400,4115.68017578125,4247450000,2193.639892578125,4247450000
2021-05-20,125.66567993164062,76857100,34084.1484375,320150000,52.64460754394531,1246800,4159.1201171875,3978880000,2207.760009765625,3978880000
2021-05-21,123.80997467041016,79295400,34207.83984375,306360000,52.77665328979492,4049400,4155.85986328125,3995250000,2215.27001953125,3995250000
2021-05-24,125.4583969116211,63092900,34393.98046875,251010000,53.11481857299805,1210200,4197.0498046875,3684800000,2227.340087890625,3684800000
2021-05-25,125.260986328125,72009500,34312.4609375,285760000,52.91836166381836,1465200,4188.1298828125,4182250000,2205.75,4182250000
2021-05-26,125.21163940429688,56575900,34323.05078125,258780000,53.28551483154297,1362600,4195.990234375,4420890000,2249.27001953125,4420890000
2021-05-27,123.66190338134766,94625600,34464.640625,520630000,53.456207275390625,2170500,4200.8798828125,6406310000,2273.070068359375,6406310000
2021-05-28,123.00057220458984,71311100,34529.44921875,290850000,53.93285369873047,1406700,4204.10986328125,4649250000,2268.969970703125,4649250000
2021-06-01,122.67483520507812,67637100,34575.30859375,287700000,52.96343994140625,1938300,4202.0400390625,5074670000,2294.739990234375,5074670000
2021-06-02,123.44476318359375,59278900,34600.37890625,263810000,53.733184814453125,2823600,4208.1201171875,5833670000,2297.830078125,5833670000
2021-06-03,121.94438171386719,76229200,34577.0390625,297380000,54.12610626220703,2382300,4192.85009765625,5587970000,2279.25,5587970000
2021-06-04,124.26403045654297,75169300,34756.390625,270050000,54.82497787475586,1697700,4229.89013671875,4139790000,2286.409912109375,4139790000
2021-06-07,124.2739028930664,71057600,34630.23828125,259120000,54.39663314819336,1742700,4226.52001953125,4476920000,2319.179931640625,4476920000
2021-06-08,125.10306549072266,74403800,34599.8203125,289440000,54.41596603393555,1913100,4227.259765625,4659620000,2343.760009765625,4659620000
2021-06-09,125.48800659179688,56877900,34447.140625,245100000,54.46748352050781,1672800,4219.5498046875,4713260000,2327.1298828125,4713260000
2021-06-10,124.48118591308594,71186400,34466.23828125,309310000,54.39640426635742,1680900,4239.18017578125,4408210000,2311.409912109375,4408210000
2021-06-11,125.70518493652344,53522400,34479.6015625,260840000,55.879425048828125,2504100,4247.43994140625,3815010000,2335.81005859375,3815010000
2021-06-14,128.79473876953125,96906500,34393.75,295530000,56.59346008300781,2053200,4255.14990234375,4151200000,2326.14990234375,4151200000
2021-06-15,127.9655990600586,62746300,34299.328125,272430000,56.958553314208984,1997400,4246.58984375,4048940000,2320.070068359375,4048940000
2021-06-16,128.46902465820312,91815000,34033.671875,347150000,57.30104064941406,2897100,4223.7001953125,4538350000,2314.68994140625,4538350000
2021-06-17,130.08782958984375,96721700,33823.44921875,354690000,58.089393615722656,3442800,4221.85986328125,5312680000,2287.4599609375,5312680000
2021-06-18,128.77500915527344,108953300,33290.078125,563920000,56.80024337768555,5362800,4166.4501953125,6817010000,2237.75,6817010000
2021-06-21,130.5912322998047,79663300,33876.96875,317260000,57.76306915283203,3135600,4224.7900390625,4128950000,2286.090087890625,4128950000
2021-06-22,132.2495574951172,74783600,33945.578125,284130000,57.73721694946289,1998600,4246.43994140625,3828390000,2295.949951171875,3828390000
2021-06-23,131.97315979003906,60214200,33874.23828125,255280000,57.498130798339844,2843400,4241.83984375,3730350000,2303.469970703125,3730350000
2021-06-24,131.6868896484375,68711000,34196.8203125,275870000,57.44642639160156,2601600,4266.490234375,3816660000,2333.6201171875,3816660000
2021-06-25,131.3907928466797,70783700,34433.83984375,432550000,57.53366470336914,2368500,4280.7001953125,7341450000,2334.39990234375,7341450000
2021-06-28,133.03919982910156,62111300,34283.26953125,280280000,57.22349548339844,2942400,4290.60986328125,4147890000,2322.340087890625,4147890000
2021-06-29,134.56919860839844,64556100,34292.2890625,282360000,57.139495849609375,1988700,4291.7998046875,3707150000,2308.840087890625,3707150000
2021-06-30,135.19107055664062,63261400,34502.51171875,295560000,56.80024337768555,3492300,4297.5,4266040000,2310.550048828125,4266040000
2021-07-01,135.49705505371094,52485800,34633.53125,268280000,56.874549865722656,3370500,4319.93994140625,3788230000,2329.360107421875,3788230000
2021-07-02,138.15232849121094,78852600,34786.3515625,301860000,57.47227478027344,2907000,4352.33984375,3225840000,2305.760009765625,3225840000
2021-07-06,140.1857147216797,108181800,34577.37109375,348430000,56.981178283691406,2022900,4343.5400390625,4309570000,2274.5,4309570000
2021-07-07,142.70278930664062,104911600,34681.7890625,302700000,56.91656494140625,2143800,4358.1298828125,4037380000,2252.85009765625,4037380000
2021-07-08,141.3899383544922,105575500,34421.9296875,335690000,56.24452209472656,1940100,4320.81982421875,4347500000,2231.679931640625,4347500000
2021-07-09,143.2357940673828,99890800,34870.16015625,301750000,56.79054641723633,1531500,4369.5498046875,3531120000,2280.0,3531120000
2021-07-12,142.63365173339844,76299700,34996.1796875,294800000,58.044158935546875,3442800,4384.6298828125,3384460000,2281.820068359375,3384460000
2021-07-13,143.7589569091797,100827100,34888.7890625,322430000,57.86322784423828,2670900,4369.2099609375,3695430000,2238.860107421875,3695430000
2021-07-14,147.22361755371094,127050800,34933.23046875,344340000,57.53689956665039,2130900,4374.2998046875,4006370000,2202.360107421875,4006370000
2021-07-15,146.56224060058594,106820300,34987.01953125,320450000,57.72106170654297,1949100,4360.02978515625,3905230000,2190.2900390625,3905230000
2021-07-16,144.499267578125,93251400,34687.8515625,322980000,57.688751220703125,2753100,4327.16015625,3985700000,2163.239990234375,3985700000
2021-07-19,140.61016845703125,121434600,33962.0390625,440440000,57.236419677734375,2778000,4258.490234375,5157660000,2130.679931640625,5157660000
2021-07-20,144.26235961914062,96350000,34511.98828125,387020000,58.44803237915039,3384000,4323.06005859375,4438270000,2194.300048828125,4438270000
2021-07-21,143.5220489501953,74993500,34798.0,317090000,60.18628692626953,3887700,4358.68994140625,3810280000,2234.0400390625,3810280000
2021-07-22,144.9039764404297,77338200,34823.3515625,291610000,59.882568359375,3082500,4367.47998046875,3358300000,2199.47998046875,3358300000
2021-07-23,146.64120483398438,71447400,35061.55078125,314040000,60.66446304321289,2205900,4411.7900390625,4540070000,2209.64990234375,4540070000
2021-07-26,147.065673828125,72434100,35144.30859375,259790000,60.28321075439453,2045700,4422.2998046875,4275630000,2216.919921875,4275630000
2021-07-27,144.87437438964844,104818600,35058.51953125,326610000,59.99565505981445,1989300,4401.4599609375,4241950000,2191.830078125,4241950000
2021-07-28,143.1074676513672,118931200,34930.9296875,347170000,59.94396209716797,1785000,4400.64013671875,4215290000,2224.9599609375,4215290000
2021-07-29,143.7589569091797,56699500,35084.53125,222680000,60.31552505493164,1694700,4419.14990234375,4044600000,2240.030029296875,4044600000
2021-07-30,143.97608947753906,70440600,34935.46875,276410000,60.3316764831543,1849200,4395.259765625,3956740000,2226.25,3956740000
2021-08-02,143.64051818847656,62880000,34838.16015625,238620000,60.880943298339844,1661100,4387.16015625,3724090000,2215.5,3724090000
2021-08-03,145.4567413330078,64786600,35116.3984375,259820000,60.9584846496582,1821300,4423.14990234375,3965190000,2223.580078125,3965190000
2021-08-04,145.05201721191406,56368300,34792.671875,245300000,61.18141555786133,2186700,4402.66015625,4260760000,2196.320068359375,4260760000
2021-08-05,145.16061401367188,46397700,35064.25,216580000,60.96171951293945,2025300,4429.10009765625,3769410000,2236.010009765625,3769410000
2021-08-06,144.46861267089844,54126800,35208.51171875,231570000,60.97463607788086,1578300,4436.52001953125,3451870000,2247.760009765625,3451870000
2021-08-09,144.41917419433594,48908700,35101.8515625,207850000,60.96171951293945,1650900,4432.35009765625,3449280000,2234.81005859375,3449280000
2021-08-10,143.93478393554688,69023100,35264.671875,255040000,61.01987838745117,1751400,4436.75,3886610000,2239.360107421875,3886610000
2021-08-11,144.1918182373047,48493500,35484.96875,232800000,61.168495178222656,1242600,4442.41015625,3532560000,2250.340087890625,3532560000
2021-08-12,147.1871795654297,72282600,35499.8515625,231600000,61.41728210449219,1365600,4460.830078125,3375310000,2244.070068359375,3375310000
2021-08-13,147.394775390625,59375000,35515.37890625,236790000,61.70806884765625,932700,4468.0,3016470000,2223.110107421875,3016470000
2021-08-16,149.3916778564453,103296000,35625.3984375,292590000,62.089317321777344,1177500,4479.7099609375,3370640000,2209.47998046875,3370640000
